id,name,id_location,id_department,postal_code,adress,adress
70140142333911,HP FARMA XIII,14014010000,14,5000,Avenida Pablo Richieri 2200,Avenida Pablo Richieri 2200
70141822333923,MARIONI,14182150000,182,2657,Sarmiento 516,Sarmiento 516
70140982333924,SINARLE,14098170000,98,5805,San Martín 15,San Martín 15
70141402333927,STAMPANONE,14140030000,140,2434,Rivadavia 1,Rivadavia 1
70140912333929,MAYU,14091160000,91,5831,Las Moras,Las Moras
70141402333848,EL BOTICARIO,14140400000,140,2436,Bv. Juan Domingo Perón 186,Bv. Juan Domingo Perón 186
70140982333855,FARMA RED SABATTINI,14098230000,98,5800,Italia 1894,Italia 1894
70140142333857,FARMACITY 168,14014010000,14,5000,La Cordillera 3941,La Cordillera 3941
70140142333874,DEL PUEBLO II,14014010000,14,5000,San Jerónimo 2981,San Jerónimo 2981
70140142333875,CRISTO REY,14014010000,14,5000,Cura Brochero 700,Cura Brochero 700
70140072333876,COSTANERA,14007210,7,5196,GIAGGETTO 1388,GIAGGETTO 1388
70140282333877,DAPARTE,14028050000,28,5280,Rivadavia 490,Rivadavia 490
70141192333896,SAN MARTIN,14119150000,119,5986,San Martín 877,San Martín 877
70141542333912,LAS PALMERAS,14154010000,154,5244,San Martín 1,San Martín 1
70140212333913,HP FARMA VI,14021290000,21,5105,Río de Janeiro,Río de Janeiro
70140912333914,LA MERCED,14091120000,91,5172,Buenos Aires 887,Buenos Aires 887
70140142333812,DEL PARQUE,14014010000,14,5000,Avenida Concepción Arenal 1120,Avenida Concepción Arenal 1120
70140142333814,DEL PUEBLO,14014010000,14,5000,San Jerónimo 2981,San Jerónimo 2981
70140072333826,DEL PUEBLO,14007130000,7,5194,Avenida San Martín,Avenida San Martín
70140142333827,DEL ROSARIO,14014010000,14,5000,Avenida Leandro N. Alem 1401,Avenida Leandro N. Alem 1401
70140212333829,DEQUINO,14021290000,21,5105,Río de Janeiro,Río de Janeiro
70140142333830,DEL SUR,14014010000,14,5000,Defensa,Defensa
70140142333842,DOCFARMA,14014010000,14,5000,Bajada Pucará,Bajada Pucará
70140142333843,DONATO,14014010000,14,5000,Avenida Donato Alvarez 8427,Avenida Donato Alvarez 8427
70141402333849,ESLAVA,14140010000,140,5949,Bv. Buenos Aires 1002,Bv. Buenos Aires 1002
70140142333852,FARMA100  NUEVA CORDOBA,14014010000,14,5000,Bv. Chacabuco 502,Bv. Chacabuco 502
70140142333853,F Y G,14014010000,14,5000,Avenida Santa Ana 2426,Avenida Santa Ana 2426
70140142333887,FARMACITY 157,14014010000,14,5000,Bv. San Juan 24,Bv. San Juan 24
70140142333889,TU FARMACIA,14014010000,14,5000,Bv. Arturo Illia 417,Bv. Arturo Illia 417
70141402333890,SAN PANTALEON,14140380000,140,2419,25 de Mayo 110,25 de Mayo 110
70140142333884,VIÑA DEL MAR,14014010000,14,5000,Viña de Mar 4438,Viña de Mar 4438
70140562333499,FARMACIA PENA,14056100000,56,2670,Rivadavia,Rivadavia
70140142333776,ALTEA,14014010000,14,5000,Ing. Juan M. López 250,Ing. Juan M. López 250
70141402333841,DIPIAZZA,14140360000,140,2400,México 1921,México 1921
70140982333840,DEL VIEJO MERCADO,14098230000,98,5800,Sobremonte 1200,Sobremonte 1200
70141192333867,CENTENARIO,14119050000,119,5965,Rivadavia 393,Rivadavia 393
70140982333892,NUEVA FARMACIA SAN LUCAS S.R.L. SUC. 1,14098230000,98,5800,Colón 460,Colón 460
70140212333917,LA NUEVA,14021060000,21,5101,Bv. Arturo Illia,Bv. Arturo Illia
70141402333763,GARCIA,14140050000,140,2419,Belgrano 799,Belgrano 799
70140912333767,FORBES VI,14091250000,91,5152,San Martín 2345,San Martín 2345
70141192333790,BONUS,14119160000,119,5972,Mitre 850,Mitre 850
70140142333886,ZAMO II,14014010000,14,5000,Avenida Leandro N. Alem 1798,Avenida Leandro N. Alem 1798
70141332333897,URQUIZA,14133200000,133,5870,Urquiza 657,Urquiza 657
70140142333898,TADICOR,14014010000,14,5000,Avenida Monseñor Pablo Cabrera,Avenida Monseñor Pablo Cabrera
70141402333900,SANCOR MEDICINA PRIVADA,14140360000,140,2400,Bv. 9 de Julio 1368,Bv. 9 de Julio 1368
70141472333902,SAN NICOLAS,14147210000,147,5101,Segundo Rodríguez,Segundo Rodríguez
70140142333904,WAL MART VI,14014010000,14,5000,Avenida Fuerza Aérea Argentina 4372,Avenida Fuerza Aérea Argentina 4372
70140142333905,SAN ROQUE II,14014010000,14,5000,Aviador Bradley 4608,Aviador Bradley 4608
70140212333907,VITA NUOVA,14021240000,21,5149,Eva Perón,Eva Perón
70140142333966,NUEVA GB FARMA,14014010000,14,5000,Ricardo Rojas,Ricardo Rojas
70140422333787,BIO SALUD,14042070000,42,5925,Obispo Borja,Obispo Borja
70140982333801,FARMACITY 178,14098230000,98,5800,Avenida España 116,Avenida España 116
70140142333803,FARMAGROUP,14014010000,14,5000,Nazaret 3182,Nazaret 3182
70140562333865,CAMPANA,14056160000,56,2677,Independencia 263,Independencia 263
70140142333916,KOLODZINSKI,14014010000,14,5000,Roma 273,Roma 273
70140142333952,ROMA(dupl),14014010000,14,5000,Roma 959,Roma 959
70140072333953,PIACENTINI,14007340000,7,5864,AV. RIEMANN 645,AV. RIEMANN 645
70140142333749,ALTAMIRANO CRISTIANI,14014010000,14,5000,Avenida de Mayo,Avenida de Mayo
70140142333851,ESTRELLA II,14014010000,14,5000,Avenida Ambrosio Olmos 686,Avenida Ambrosio Olmos 686
70140072333932,LUJAN DE BIMA,14007070000,7,5859,Córdoba 178,Córdoba 178
70140212333967,PATRICIA CAPPETTO,14021290000,21,5105,Tablada 15,Tablada 15
70141472333968,NICOLLI II,14147010000,147,5186,Cervantes 495,Cervantes 495
70140912333831,DEL SUR,14091230000,91,5155,Gral. Paz 1,Gral. Paz 1
70141052333868,CAVALLO,14105110000,105,5137,San Martín 910,San Martín 910
70140282333901,YRIGOYEN,14028050000,28,5280,Avenida Hipólito Yrigoyen 1,Avenida Hipólito Yrigoyen 1
70141122333910,TU SALUD,14112130000,112,5248,Rivadavia 1,Rivadavia 1
70140142333761,GENARI,14014010000,14,5000,Maestro Vidal 1143,Maestro Vidal 1143
70140142333845,ECONOMED,14014010000,14,5000,Avenida Vucetich,Avenida Vucetich
70140142333846,ECONOMED III,14014010000,14,5000,27 de Abril 340,27 de Abril 340
70141472333947,MALAGUEÑO,14147210000,147,5101,Santa Fe 382,Santa Fe 382
70140352333828,DEL SOL,14035120,35,6275,Manuel Quintana,Manuel Quintana
70141402333920,LIBERTAD,14140360000,140,2400,Corrientes 201,Corrientes 201
70141402333879,CRUZ VERDE MITRE,14140360000,140,2400,Mitre 482,Mitre 482
70140142333921,LIDER SAN CARLOS,14014010000,14,5000,Avenida Gral. O Higgins 5845,Avenida Gral. O Higgins 5845
70140142333795,FARMAS,14014010000,14,5000,Manuel Namuncura 5564,Manuel Namuncura 5564
70140212333794,FARMASAM,14021230000,21,5111,Remedios de Escalada 1574,Remedios de Escalada 1574
70140142333797,FARMANEXUS DEAN FUNES,14014010000,14,5000,Dean Funes 444,Dean Funes 444
70140142333802,FARMADIET,14014010000,14,5000,Juan Bautista Guerra,Juan Bautista Guerra
70140982333804,FARMALAB,14098290000,98,6140,Sarmiento 629,Sarmiento 629
70140982333757,GRASSI SUC. III,14098230000,98,5800,Avenida Marcelo T. de Alvear 703,Avenida Marcelo T. de Alvear 703
70140142333760,GENERAL PAZ URBANA,14014010000,14,5000,Pedro Laplace 5890,Pedro Laplace 5890
70140142333839,DEL SOL,14014010000,14,5000,Bv. Chacabuco 682,Bv. Chacabuco 682
70140912333942,MELINA,14091250000,91,5152,Avenida Carcaño,Avenida Carcaño
70140142333766,BUENOS TIEMPOS,14014010000,14,5000,Gral. Deheza 415,Gral. Deheza 415
70140912333770,BELTRAME SEIA II,14091040000,91,5184,Avenida Pueyrredón 880,Avenida Pueyrredón 880
70140142333844,DRONA,14014010000,14,5000,Avenida Marcelo T. de Alvear 748,Avenida Marcelo T. de Alvear 748
70140142333906,URBANA,14014010000,14,5000,Pedro Laplace 5752,Pedro Laplace 5752
70141402333909,SANTO REMEDIO,14140360000,140,2400,Perú 300,Perú 300
70141472333926,TABARES II,14147280000,147,5123,República,República
70140142333943,MAS.,14014010000,14,5000,Neuquén 995,Neuquén 995
70140142333751,GUEMES,14014010000,14,5000,25 de Mayo 912,25 de Mayo 912
70140142333752,HERRERA BALZARINI,14014010000,14,5000,Carnerillo 2189,Carnerillo 2189
70140982333762,CRUZ VERDE,14098230000,98,5800,Maipú 1901,Maipú 1901
70140212333856,FARMA SUM,14021140000,21,5220,Almirante Guillermo Brown 1210,Almirante Guillermo Brown 1210
70141612333888,M.A. SOMALE,14161150000,161,5850,Avenida Gral. Savio 1143,Avenida Gral. Savio 1143
70140142333919,LA FLORENCITA,14014010000,14,5000,Los Chañares,Los Chañares
70140142333948,MAS SALUD,14014010000,14,5000,Avenida Vélez Sarsfield 1452,Avenida Vélez Sarsfield 1452
70140142333949,LIDER CERRO,14014010000,14,5000,Avenida Rafael Núñez 4220,Avenida Rafael Núñez 4220
70140142333959,NUEVA MAYO,14014010000,14,5000,9 de Julio 487,9 de Julio 487
70140142333960,PATRICIOS,14014010000,14,5000,Celestino Vidal 3392,Celestino Vidal 3392
70140212333961,RAMIREZ LOPEZ,14021200000,21,5107,Juan C. Tissera 2205,Juan C. Tissera 2205
70140492333962,NOVAFARMA,14049050000,49,5200,9 de Julio 253,9 de Julio 253
70140142333963,MAXIFARMA,14014010000,14,5000,Ischilín,Ischilín
70140142333964,NUEVA PUYRREDON,14014010000,14,5000,Avenida Pueyrredón 1011,Avenida Pueyrredón 1011
70140422333798,FARMANESI,14042170000,42,5900,Piedras 1904,Piedras 1904
70140142333799,CIELO,14014010000,14,5000,Gral. Lavalleja 3001,Gral. Lavalleja 3001
70140212333850,EL PASEO,14021290000,21,5105,Acceso A E. Bodereau,Acceso A E. Bodereau
70140212333756,BUTORAZ,14021060000,21,5101,Bv. Arturo Illia 16,Bv. Arturo Illia 16
70141332333893,SANTA RITA,14133200000,133,5870,Avenida Carcaño 65,Avenida Carcaño 65
70140142333895,THALO,14014010000,14,5000,Aviador Silvio Pettirossi 2772,Aviador Silvio Pettirossi 2772
70141402333958,PHARMACIUDAD,14140360000,140,2400,9 de Julio 1108,9 de Julio 1108
70140142333796,FARMANEXUS GENERAL PAZ,14014010000,14,5000,Avenida Gral. Paz 123,Avenida Gral. Paz 123
70140142333806,DEL CHATEAU,14014010000,14,5000,Zorzal,Zorzal
70140422333854,FARMA100 STUPPA,14042170000,42,5900,Avenida Marcelo T. de Alvear 1267,Avenida Marcelo T. de Alvear 1267
70140142333872,DE LA PLAZA,14014010000,14,5000,Laboulaye 446,Laboulaye 446
70140492333873,DE LA AVENIDA,14049050000,49,5200,Avenida Argentina 1,Avenida Argentina 1
70140142333937,MAZZUCCHELLI,14014010000,14,5000,Avenida Ambrosio Olmos 950,Avenida Ambrosio Olmos 950
70140142333939,NICOLA BRAVO,14014010000,14,5000,José Antonio de Sucre 1434,José Antonio de Sucre 1434
70140562333940,PENA,14056100000,56,2670,JOSE B. LAGOS 599,JOSE B. LAGOS 599
70140142333941,MODERNA VII,14014010000,14,5000,Bv. Chacabuco 687,Bv. Chacabuco 687
70141402333866,CINTIA,14140110000,140,2426,25 de Mayo 683,25 de Mayo 683
70140142333878,LOS REARTES,14014010000,14,5000,Los Reartes 9009,Los Reartes 9009
70141402333881,VIETTO,14140270000,140,5940,Gral. Roca 52,Gral. Roca 52
70140142333847,ECONOMED VII,14014010000,14,5000,Avenida Curazao,Avenida Curazao
70141192333956,REYNOSO,14119160000,119,5972,Juan Bautista Alberdi 929,Juan Bautista Alberdi 929
70140632333957,MOREO I,14063160000,63,2594,Sarmiento 1,Sarmiento 1
70140632333938,LOINAS,14063180000,63,2580,Beiro 334,Beiro 334
70140142333965,MAXIFARMA CACHEUTA,14014010000,14,5000,Cacheuta 3238,Cacheuta 3238
70140142334146,RV FARMA,14014010000,14,5000,Roberto Payró,Roberto Payró
70140142334086,SANTA ANA,14014010000,14,5000,Avenida Santa Ana 5430,Avenida Santa Ana 5430
70140142334110,DE LA PLAZOLETA,14014010000,14,5000,SAN JERONIMO 414,SAN JERONIMO 414
70140492334048,LAS CRUCECITAS I,14049050000,49,5200,Avenida Hipólito Yrigoyen 1,Avenida Hipólito Yrigoyen 1
70140422334057,CLINICA MARAÑON,14042170000,42,5900,Catamarca 1376,Catamarca 1376
70140842334078,FARMACIA SUR,14084010000,84,6132,Dr. Alfredo Bruno 635,Dr. Alfredo Bruno 635
70140982334050,BIANCO L.H.,14098170000,98,5805,Avenida Hipólito Yrigoyen 461,Avenida Hipólito Yrigoyen 461
70140142334064,FARBER DE PEREZ,14014010000,14,5000,Avenida Tomás de Irobi 530,Avenida Tomás de Irobi 530
70140142334128,GALENICA II,14014010000,14,5000,Jujuy 502,Jujuy 502
70140422334130,GURRIERI,14042180000,42,5903,Belgrano 998,Belgrano 998
70140142334087,FRAGUEIRO,14014010000,14,5000,Mariano Fragueiro 3647,Mariano Fragueiro 3647
70141822333979,MODERNA IV,14182060000,182,2550,Avenida Hipólito Yrigoyen 495,Avenida Hipólito Yrigoyen 495
70141612333978,SAN CAYETANO,14161110000,161,5980,Belgrano 1,Belgrano 1
70140632333980,MARTINI,14063090000,63,2645,Italia 923,Italia 923
70140142333981,MONICA MARTINEZ II,14014010000,14,5000,Sarmiento 1604,Sarmiento 1604
70140142334081,FARMATICA,14014010000,14,5000,Achaval Rodríguez 200,Achaval Rodríguez 200
70141402334082,GUISANDEZ,14140360000,140,2400,Rosario de Santa Fe 2972,Rosario de Santa Fe 2972
70141402334117,B SALUD,14140360000,140,2400,Iturraspe 1340,Iturraspe 1340
70140072334156,S Y S,14007310000,7,5194,Las Magnolias 406,Las Magnolias 406
70141332334085,SAN CAYETANO,14133200000,133,5870,Avenida Hipólito Yrigoyen 200,Avenida Hipólito Yrigoyen 200
70140422334100,FARMACENT II,14042180000,42,5903,Belgrano 702,Belgrano 702
70140212334143,DERMA,14021140000,21,5220,Miguel Juárez,Miguel Juárez
70140142334116,RUTA 20,14014010000,14,5000,Avenida Fuerza Aérea Argentina 2804,Avenida Fuerza Aérea Argentina 2804
70140212334133,PEHUEN,14021290000,21,5105,Acceso A E. Bodereau,Acceso A E. Bodereau
70140142333970,PAZ.,14014010000,14,5000,Félix Paz 1192,Félix Paz 1192
70140422334109,FARMAVIDA VII,14042170000,42,5900,Ruta Nacional 158 1,Ruta Nacional 158 1
70141402333983,CLEMENTE,14140330000,140,2415,25 de Mayo 768,25 de Mayo 768
70140142333985,CIRIACO ORTIZ,14014010000,14,5000,Ciriaco Ortiz 1255,Ciriaco Ortiz 1255
70140142334090,PATRIA,14014010000,14,5000,Avenida Patria 683,Avenida Patria 683
70140422334091,FARMAVIDA II,14042170000,42,5900,San Juan 1356,San Juan 1356
70140142334092,FORBES V,14014010000,14,5000,Avenida Fuerza Aérea Argentina 1700,Avenida Fuerza Aérea Argentina 1700
70140142334077,SANCHEZ ANTONIOLLI IV,14014010000,14,5000,Avenida Fuerza Aérea Argentina 3735,Avenida Fuerza Aérea Argentina 3735
70140142334105,WAL MART II,14014010000,14,5000,Mauricio Yadarola 1699,Mauricio Yadarola 1699
70141262334107,SAN PEDRO,14126160000,126,5871,Cnel. Agustín Olmedo 101,Cnel. Agustín Olmedo 101
70141402334157,SALOMONE,14140030000,140,2434,Ismael Bianchi,Ismael Bianchi
70140142333975,NOELIA FERNANDEZ,14014010000,14,5000,Pablo Neruda 90,Pablo Neruda 90
70140142333976,NEXOPHARMA SUC. 1,14014010000,14,5000,Avenida Gral. Paz 334,Avenida Gral. Paz 334
70140142334055,SANCHEZ ANTONIOLLI  X,14014010000,14,5000,Learte 2484,Learte 2484
70140142334111,TENLLADO II,14014010000,14,5000,Avenida Duarte Quirós 2651,Avenida Duarte Quirós 2651
70140982334114,FARMACITY 139,14098230000,98,5800,Sobremonte 725,Sobremonte 725
70140142334084,BRIZUELA,14014010000,14,5000,Bv. Arturo Illia 548,Bv. Arturo Illia 548
70140142333977,NATALE II,14014010000,14,5000,Huayna 8288,Huayna 8288
70140142334070,CANULLO,14014010000,14,5000,Bilbao 2667,Bilbao 2667
70140142334052,SANCHEZ ANTONIOLLI XII,14014010000,14,5000,Pasaje Mariano Boedo,Pasaje Mariano Boedo
70140142334061,JULGER,14014010000,14,5000,Bv. Los Granaderos 2834,Bv. Los Granaderos 2834
70140982334108,VIDEGAIN II,14098230000,98,5800,ELISEO SANCHEZ 200,ELISEO SANCHEZ 200
70140912334137,SIERRAS,14091230000,91,5155,Ruta Provincial 28,Ruta Provincial 28
70141822334150,FENOGLIO,14182130000,182,2557,Córdoba 471,Córdoba 471
70140142334158,FARMA RED,14014010000,14,5000,Avenida Colón 59,Avenida Colón 59
70140142334149,SANCHEZ ANTONIOLLI VI,14014010000,14,5000,Avenida de Mayo 662,Avenida de Mayo 662
70141192333982,CENTRAL PILAR II,14119160000,119,5972,Juan Bautista Alberdi 1987,Juan Bautista Alberdi 1987
70140142334075,FARMADINO 2,14014010000,14,5000,Avenida Circunvalación,Avenida Circunvalación
70140142334046,MITALA,14014010000,14,5000,Viedma Recalde 6364,Viedma Recalde 6364
70141472334134,PARQUE SANTA ANA,14147350,147,5187,Calle 4,Calle 4
70140212334140,PIO LEON,14021140000,21,5220,Pío León,Pío León
70140142333971,CARINA CALLE,14014010000,14,5000,Avenida Vucetich,Avenida Vucetich
70141612333972,CASTAGNO,14161150000,161,5850,Cervantes 491,Cervantes 491
70140142334093,FARMANEXUS I,14014010000,14,5000,25 de Mayo 257,25 de Mayo 257
70140912334097,VIEJA AMERICANA,14091120000,91,5172,Avenida Jhon F. Kennedy,Avenida Jhon F. Kennedy
70141472334098,DEL VALLE II,14147330,147,5189,Ruta Provincial 5,Ruta Provincial 5
70140142334102,AVENIDA,14014010000,14,5000,Avenida Pueyrredón 1098,Avenida Pueyrredón 1098
70140142334071,ARAOZ III,14014010000,14,5000,11 de Septiembre 2988,11 de Septiembre 2988
70140142334080,AQUARIUS 1001,14014010000,14,5000,Avenida Pueyrredón 191,Avenida Pueyrredón 191
70140142334083,EL FENIX,14014010000,14,5000,Avenida Amadeo Sabattini 2897,Avenida Amadeo Sabattini 2897
70140212334115,DOMINGUEZ,14021280000,21,5109,Avenida San Martín 3110,Avenida San Martín 3110
70140142334132,JUAN XXIII,14014010000,14,5000,Juan XXIII 1699,Juan XXIII 1699
70140422334045,FARMA YA,14042170000,42,5900,Avenida Marcelo T. de Alvear 1267,Avenida Marcelo T. de Alvear 1267
70140142334047,GUADALUPE,14014010000,14,5000,Avenida Colón 1096,Avenida Colón 1096
70140142334145,MUNDIAL,14014010000,14,5000,Mariano Fragueiro 2400,Mariano Fragueiro 2400
70140492334123,FARMAMUIÑOS,14049050000,49,5200,25 de Mayo 43,25 de Mayo 43
70140142334127,BALI,14014010000,14,5000,Wenceslao Tejerina 2293,Wenceslao Tejerina 2293
70141192334144,VIDA,14119150000,119,5986,Belgrano 661,Belgrano 661
70140142334072,FARMATHEA,14014010000,14,5000,Avenida Maipú 51,Avenida Maipú 51
70140632334120,ANGELI,14063130000,63,2627,Córdoba 217,Córdoba 217
70140142334113,DR. AHORRO SAN MARTIN,14014010000,14,5000,San Martín 457,San Martín 457
70140142334067,GENESIS SEFARMA,14014010000,14,5000,Bv. de Los Alemanes,Bv. de Los Alemanes
70140142334069,URCA,14014010000,14,5000,Avenida Ramón Menéndez Pidal 3748,Avenida Ramón Menéndez Pidal 3748
70140562334118,FARMACENTRO,14056080000,56,5923,Entre Ríos 10,Entre Ríos 10
70141402334125,DEL BOULEVARD,14140360000,140,2400,Bv. Roque Sáenz Pena 759,Bv. Roque Sáenz Pena 759
70140142334053,SANCHEZ ANTONIOLLI XV,14014010000,14,5000,Avenida Fuerza Aérea Argentina 4730,Avenida Fuerza Aérea Argentina 4730
70140142334054,SANCHEZ ANTONIOLLI V,14014010000,14,5000,Defensa,Defensa
70140142333973,MACIAS,14014010000,14,5000,Avenida Patria 617,Avenida Patria 617
70140142333974,NUEVA FARMACIA DEL INDIO,14014010000,14,5000,Humberto Primo 110,Humberto Primo 110
70140142334065,WAL MART VII,14014010000,14,5000,Avenida Donato Alvarez 7035,Avenida Donato Alvarez 7035
70140142334094,AGOSTO,14014010000,14,5000,Bv. San Juan 597,Bv. San Juan 597
70141612333969,PONTE V,14161150000,161,5850,Avenida San Martín 2215,Avenida San Martín 2215
70140142334056,FARMACIA DEL SOL,14014010000,14,5000,Mariano Fragueiro 2988,Mariano Fragueiro 2988
70140142334059,SANCHEZ ANTONIOLLI VIII,14014010000,14,5000,Avenida Vélez Sarsfield 4101,Avenida Vélez Sarsfield 4101
70140142334112,ANAIN,14014010000,14,5000,Rondeau 624,Rondeau 624
70140142334095,SANCHEZ ANTONIOLLI II,14014010000,14,5000,Avenida Renault Argentina,Avenida Renault Argentina
70141192334126,DEZOTTI,14119150000,119,5986,Hipólito Irigoyen 104,Hipólito Irigoyen 104
70141192334129,GUEVEL,14119150000,119,5986,Avenida Vélez Sarsfield 253,Avenida Vélez Sarsfield 253
70140142334096,VELEZ SARSFIELD,14014010000,14,5000,Avenida Vélez Sarsfield 3262,Avenida Vélez Sarsfield 3262
70140142334099,FARMACITY 58,14014010000,14,5000,Avenida Colón 66,Avenida Colón 66
70140142334101,SEÑOR DEL MILAGRO,14014010000,14,5000,E. Bodereau 8500,E. Bodereau 8500
70140982334062,PONSO,14098150000,98,5848,Rivadavia 191,Rivadavia 191
70141262334063,VITAL III,14126090000,126,5889,ALONSO ROSEL S/N,ALONSO ROSEL S/N
70140142334103,BUENOS AIRES,14014010000,14,5000,Bv. Arturo Illia 108,Bv. Arturo Illia 108
70140562334106,SALUD,14056080000,56,5923,La Pampa 360,La Pampa 360
70140422334049,FARMA SUME,14042170000,42,5900,Avenida Marcelo T. de Alvear 681,Avenida Marcelo T. de Alvear 681
70140142334088,FORBES II,14014010000,14,5000,Avenida Colón 4800,Avenida Colón 4800
70140142334119,CENTRAL,14014010000,14,5000,Colón 2,Colón 2
70140912334131,LOS COCOS,14091140000,91,5182,Calle Pública,Calle Pública
70140142333984,CENTENO,14014010000,14,5000,Avenida Fuerza Aérea Argentina 4545,Avenida Fuerza Aérea Argentina 4545
70140142334104,TRONADOR,14014010000,14,5000,Tronador 1992,Tronador 1992
70140142334058,SANCHEZ ANTONIOLLI VII,14014010000,14,5000,Avenida Los Sauces 4004,Avenida Los Sauces 4004
70140142334121,TORRES MARTINEZ,14014010000,14,5000,Salta 47,Salta 47
70140072334135,SANTA CECILIA,14007060000,7,5856,Juan Domingo Perón 315,Juan Domingo Perón 315
70140142334152,MUNDIAL III,14014010000,14,5000,José Baigorri 747,José Baigorri 747
70140142334153,SANCHEZ ANTONIOLLI XIV,14014010000,14,5000,Avenida Monseñor Pablo Cabrera 4115,Avenida Monseñor Pablo Cabrera 4115
70140912334154,SANCHEZ ANTONIOLLI XI,14091040000,91,5184,Ruta Nacional 38 Km. 82,Ruta Nacional 38 Km. 82
70140422334051,FARMAVIDA X,14042170000,42,5900,Larrabure 1486,Larrabure 1486
70140142334089,FORBES,14014010000,14,5000,Avenida Fuerza Aérea Argentina 2080,Avenida Fuerza Aérea Argentina 2080
70140142334138,SAN MARTIN CENTRO,14014010000,14,5000,Balcarce 390,Balcarce 390
70140142334139,ELIXIR,14014010000,14,5000,Faustino Allende 112,Faustino Allende 112
70140632334148,SPAT,14063150000,63,2661,Libertad 702,Libertad 702
70140142334079,MULTIFARMA,14014010000,14,5000,Bariloche 329,Bariloche 329
70140142334122,DEAN FUNES,14014010000,14,5000,Juan García Martínez,Juan García Martínez
70140142334060,SANCHEZ ANTONIOLLI XIII,14014010000,14,5000,Avenida Gdor. Amadeo Sabattini 2897,Avenida Gdor. Amadeo Sabattini 2897
70140212334066,LOS PRADOS FARMACIA,14021150000,21,5151,Jorge Luis Borges,Jorge Luis Borges
70140982334124,BIO SALUD,14098010000,98,5833,24 de Setiembre,24 de Setiembre
70141052334730,ARCE PUERTAS,14105190000,105,5125,David Linares,David Linares
70140142334657,NUEVA FARMACIA MACCHI,14014010000,14,5000,Avenida Recta Martinoli 8010,Avenida Recta Martinoli 8010
70140142334694,EMANUELLI,14014010000,14,5000,Julián Aguirre 2614,Julián Aguirre 2614
70140912334695,GRIMBERG,14091250000,91,5152,9 de Julio 501,9 de Julio 501
70140912334705,ABRAHAM,14091110000,91,5178,Rivadavia 301,Rivadavia 301
70140142334649,DEL SANATORIO II,14014010000,14,5000,Pedro Laplace 5749,Pedro Laplace 5749
