id,name,id_location,id_department,postal_code,adress,adress
70180212339834,FARMACIA DEL MERCOSUR SCS,18021020000,21,3400,25 DE MAYO 1063,25 DE MAYO 1063
70180072339837,FARMACIA LA GUARANI S.C.S,18007010000,7,3432,BUENOS AIRES 770,BUENOS AIRES 770
70180212339838,FARMACIA ESENCIA SCS,18021020000,21,1,JUNIN 862,JUNIN 862
70180212339840,OSPeCon (Obra Social del Personal de la Construcción),18021020000,21,3400,AVENIDA  ESPAÑA 1408,AVENIDA  ESPAÑA 1408
70181682339841,CATERINO,18168030000,168,3342,AVENIDA LAVALLE 950,AVENIDA LAVALLE 950
70180212339842,FARMACIA ANTINO S.C.S.,18021020000,21,3400,AVENIDA 3 DE ABRIL 1466,AVENIDA 3 DE ABRIL 1466
70181052339843,FARMACIA KAIRUZ SOCIEDAD EN COMANDITA SIMPLE,18105030000,105,3470,SAN MARTIN 846,SAN MARTIN 846
70180352339844,MORANDINI RAUL GUILLERMO,18035020000,35,3460,BERON DE ASTRADA 802,BERON DE ASTRADA 802
70180212339845,SINDICATO DE EMPLEADOS DE COMERCIO DE CORRIENTES,18021020000,21,3400,9 DE JULIO 1602,9 DE JULIO 1602
70180212339819,NUEVA MAIPU SCS.,18021020000,21,3400,av.maipu  595,av.maipu  595
70181402339943,M & G,18140010000,140,3403,SARMIENTO 610,SARMIENTO 610
70180212339944,MILENIUM,18021020000,21,3400,CORDOBA 598,CORDOBA 598
70180212339846,MUTUAL DE EMPLEADOS PÚBLICOS CONFIANZA,18021020000,21,3400,MENDOZA 1127,MENDOZA 1127
70180212339847,CENTRO DE JUBILADOS Y PENSIONADOS DE LA PROVINCIA DE CORRIENTES,18021020000,21,3400,LA RIOJA 640,LA RIOJA 640
70181052339848,COOPERATIVA DE CONSUMO FARMACEUTICA ITA PUCU LIMITADA,18105030000,105,3470,ESPAÑA 1034,ESPAÑA 1034
70181192339849,ASOCIACION MUTUAL DE EMPLEADOS BANCARIOS CORRENTINOS,18119030000,119,1,CORONEL LOPEZ 655,CORONEL LOPEZ 655
70180212339850,CASTRO MARTHA GRACIELA,18021020000,21,1,JUNIN 961,JUNIN 961
70180212339852,FARMACIA CATEDRAL,18021020000,21,3400,SAN LORENZO  910,SAN LORENZO  910
70180212339853,MINISTERIO DE SALUD PUBLICA CORRIENTES,18021020000,21,1,BOLIVAR 791,BOLIVAR 791
70180212339854,FARMARCIA NUEVA NORTE SCS,18021020000,21,3400,pellegrini 1399,pellegrini 1399
70180212339855,FARMACIA ISSUNNE CORRIENTES SCS,18021020000,21,3400,SAN LUIS 535,SAN LUIS 535
70180212339856,asociacion mutual de empleados bancarios,18021020000,21,3400,9 de julio  1136,9 de julio  1136
70180702339857,INSAURRALDE MARTIN FEDERICO,18070020000,70,3450,JOSE E. GOMEZ  1058,JOSE E. GOMEZ  1058
70180702339858,CATEDRAL SCS,18070020000,70,3450,COLON 1001,COLON 1001
70180212339859,MENDOZA SCS,18021020000,21,3400,FRAY JOSE DE LA QUINTANA 1301,FRAY JOSE DE LA QUINTANA 1301
70180492339860,SAN MARCOS,18049010000,49,3196,VELAZCO Y PRIMERA JUNTA S/N,VELAZCO Y PRIMERA JUNTA S/N
70181192339863,SAN CAYETANO,18119030000,119,3230,BELGRANO 1454,BELGRANO 1454
70180212339864,VELEZ SARSFIELD,18021020000,21,3400,VÉLEZ SARSFIELD 1455,VÉLEZ SARSFIELD 1455
70181262339865,SALADAS,18126010000,126,3420,ALVEAR 1094,ALVEAR 1094
70180212339866,RISTER NANCI RAQUEL - Farmacia Ilusion,18021020000,21,3400,avenida teniente ibañez 1095,avenida teniente ibañez 1095
70180212339867,FARMACIA DE LA TRINIDAD S.C.S.,18021020000,21,3400,NECOCHEA 1095,NECOCHEA 1095
70180212339868,DEL AHORRO,18021020000,21,1,3 DE ABRIL 1098,3 DE ABRIL 1098
70180212339869,SANTA CRUZ SCS,18021020000,21,3400,RIOJA 1098,RIOJA 1098
70180842339870,ITUZAINGO,18084020000,84,3302,CORRIENTES 1224,CORRIENTES 1224
70181052339871,JIMENEZ-KAIRUZ SOCIEDAD EN COMANDITA SIMPLE,18105030000,105,3470,SAN MARTIN 1300,SAN MARTIN 1300
70180072339872,ESPERANZA,18007010000,7,3432,BUENOS AIRES 1218,BUENOS AIRES 1218
70180212339873,PELLEGRINI SCS,18021020000,21,3400,Carlos Pellegrini 1099,Carlos Pellegrini 1099
70181122339953,SANTA ANA DE LOS GUACARAS,18112040000,112,3226,San Martín 529,San Martín 529
70180212339954,ESPAÑA S.R.L.,18021020000,21,3400,AV. PERON 5419,AV. PERON 5419
70180212339955,DEL BARRIO S.C.S.,18021020000,21,3400,AV. J.D.PERON 5437,AV. J.D.PERON 5437
70180212339956,MARIA ROSA MISTICA,18021020000,21,1,AV. CENTENARIO 5454,AV. CENTENARIO 5454
70180562339957,Barreneche Antonio Gaston - Farmacia Santa Teresita,18056010000,56,3344,centenario 547,centenario 547
70181752339958,TECHLIT OBREGON SCS,18175010000,175,3463,SAN MARTIN 556,SAN MARTIN 556
70180492339959,FERNANDEZ,18049010000,49,3196,MITRE 575,MITRE 575
70181192339960,FARMALYBRES S.C.S.,18119030000,119,3230,MADARIAGA 662,MADARIAGA 662
70181682339961,VEGA X SANTO TOME,18168040000,168,3340,AV. SAN MARTIN 1,AV. SAN MARTIN 1
70180212339962,DE LA PAZ,18021020000,21,3400,Las violetas 241,Las violetas 241
70180912339963,SAN MARTIN,18091040000,91,3440,SAN MARTIN 701,SAN MARTIN 701
70180772339964,DEL PUEBLO ITATI,18077010000,77,3414,AV.25 DE MAYO 1,AV.25 DE MAYO 1
70180212339965,EL INDIO,18021020000,21,1,SAN LORENZO 1,SAN LORENZO 1
70180212339966,DEL BARRIO,18021020000,21,3400,santa cruz 1605,santa cruz 1605
70181752339967,Guillermo Horacio Marmol,18175010000,175,3463,belgrano  902,belgrano  902
70180072339968,SAN FRANCISCO DE ASI,18007010000,7,3432,MONTEVIDEO 1,MONTEVIDEO 1
70181122339969,CENTRO,18112050000,112,3220,ALVEAR 1,ALVEAR 1
70181122339970,ITATI,18112050000,112,3220,vicente mendieta  1597,vicente mendieta  1597
70180702339971,ARGENTINA,18070020000,70,3450,COLON 701,COLON 701
70181122339972,FARMA-CAS,18112050000,112,3220,COLÓN Y EL MAESTRO S/N,COLÓN Y EL MAESTRO S/N
70180212339973,NUEVA POMPEYA,18021020000,21,3400,AV. gobernador Ruiz  2897,AV. gobernador Ruiz  2897
70180212339974,DE LAS MIL VIVIENDAS,18021020000,21,3400,AV. PATAGONIA  125,AV. PATAGONIA  125
70181122339975,SAN ROQUE,18112050000,112,3220,ALVEAR 1,ALVEAR 1
70181682339976,CATERINO II,18168030000,168,3342,MOCITO ACUÑA 62,MOCITO ACUÑA 62
70180072339977,BELLA VISTA SCS,18007010000,7,3432,SALTA 773,SALTA 773
70180352340050,ORDENAVIA MARIA DEL CARMEN,18035020000,35,3460,Pueyrredon   799,Pueyrredon   799
70180912340051,ANTONIOL NANCY LORENA,18091040000,91,3440,SARMIENTO 492,SARMIENTO 492
70180842340052,SAN CAYETANO(dupl),18084020000,84,3302,BUENOS AIRES 1637,BUENOS AIRES 1637
70181332340053,QUETGLAS ROMERO JUAN JOSE,18133030000,133,3412,Juan Valenzuela  S/N,Juan Valenzuela  S/N
70180702340054,FARMACIA SAN FERMIN SOCIEDAD EN COMANDITA SIMPLE,18070020000,70,3450,25 de Mayo   356,25 de Mayo   356
70180702340055,Capetta Gabriela Beatriz,18070020000,70,3450,J.J. Rolón   1610,J.J. Rolón   1610
70180842340056,PERALTA MARIA TERESA,18084040000,84,3306,San Martin  S/N,San Martin  S/N
70181262340058,FARMACIA TRESSENSS S.C.S.,18126010000,126,3420,25 de Mayo   957,25 de Mayo   957
70181402340059,VIRGEN DE ITATI,18140010000,140,3403,Rivadavia   539,Rivadavia   539
70180212340060,Fridman Julio,18021020000,21,3400,SANTA FE 1204,SANTA FE 1204
70180212340061,MACHI JOSE ELIAS,18021020000,21,3400,centro comercial 1000 viviendas local 17 s/n,centro comercial 1000 viviendas local 17 s/n
70180212340062,Farmacia Mendoza SCS,18021020000,21,3400,Quintana 1301,Quintana 1301
70180212340063,FARMACIA LAS PIEDRAS S.C.S.,18021020000,21,3400,Las Piedras 2196,Las Piedras 2196
70180212340064,QUIÑA NESTOR MARCELO,18021020000,21,3400,Av. del IV Centenario  2470,Av. del IV Centenario  2470
70181682340065,GALLARDO CARMEN ITATI,18168040000,168,3340,AV. GOBERNADOR LOZA  398,AV. GOBERNADOR LOZA  398
70180702340066,FARMACIA ROCA II SCS,18070020000,70,3450,Bartolome Mitre 1101,Bartolome Mitre 1101
70181192339874,GOMEZ,18119030000,119,3230,COLON 1101,COLON 1101
70180702339875,AVENIDA,18070020000,70,3450,TUCUMAN 1102,TUCUMAN 1102
70180632339876,ALFA,18063010000,63,3480,SAN MARTIN 1109,SAN MARTIN 1109
70181262339877,SANTA CLARA,18126010000,126,3420,ALVEAR 1143,ALVEAR 1143
70180982339878,VICTORIA,18098010000,98,3427,BERON DE ASTRADA 115,BERON DE ASTRADA 115
70181052339879,SANTA LUCIA,18105030000,105,3470,alvear 395,alvear 395
70181192339880,ARPINO II,18119030000,119,3230,COLON 1201,COLON 1201
70180072339881,NUEVA CENTRO,18007010000,7,1,CORRIENTES 1026,CORRIENTES 1026
70180072339882,CATEDRAL I SCS,18007010000,7,3432,CORRIENTES 1151,CORRIENTES 1151
70180212339883,DEL MERCOSUR,18021020000,21,3400,25 DE MAYO 1063,25 DE MAYO 1063
70180212339884,FARMACIA GUEMES SCS,18021020000,21,3400,MEDRANO 1613,MEDRANO 1613
70180842339885,ITUZAINGO II S.R.L.,18084020000,84,3302,LIBERTADOR 1716,LIBERTADOR 1716
70180212339887,SAGRADA FAMILIA,18021020000,21,1,BELGRANO 1745,BELGRANO 1745
70180212339888,farmacia ideal s.c.s,18021020000,21,3400,irigoyen 1701,irigoyen 1701
70180212339889,DON BOSCO,18021020000,21,3400,MENDOZA 2170,MENDOZA 2170
70180212339890,FARMA SHOP SCS,18021020000,21,3400,ESPAÑA 1495,ESPAÑA 1495
70180212339891,DEL HOSPITAL SCS,18021020000,21,3400,ARTIGAS 1496,ARTIGAS 1496
70180212339892,EL NAZARENO,18021020000,21,3400,25 DE MAYO 1497,25 DE MAYO 1497
70180212339893,FARMACIA MAGISTRAL S.C.S,18021020000,21,3400,SAN MARTIN 1498,SAN MARTIN 1498
70180212339894,CATEDRAL,18021020000,21,1,JUNIN 1498,JUNIN 1498
70180212339895,FARMACIA DE LA ESQUINA S.C.S,18021020000,21,3400,cordoba  1501,cordoba  1501
70180982339978,ANTONIO,18098010000,98,3427,SAN MARTIN 770,SAN MARTIN 770
70181262339979,SAN JOSE,18126010000,126,3420,B. MITRE 800,B. MITRE 800
70180212339980,SANTA CATALINA S.C.S,18021020000,21,3400,JUNIN 803,JUNIN 803
70180912339981,SANTA ANA,18091040000,91,3440,PLACIDO MARTINEZ 820,PLACIDO MARTINEZ 820
70181682339982,HI,18168040000,168,3340,HIPOLITO YRIGOYEN 783,HIPOLITO YRIGOYEN 783
70181262339983,LA PLAZA,18126010000,126,3420,25 DE MAYO 790,25 DE MAYO 790
70180352339984,ARGENTINA,18035020000,35,3460,Beron de astrada 795,Beron de astrada 795
70180212339985,LA TRADICION S.C.S.,18021020000,21,3400,LA RIOJA 798,LA RIOJA 798
70181402339986,MARCO NAVARRO,18140010000,140,3403,25 DE MAYO 542,25 DE MAYO 542
70181682339987,VIRASOREÑA,18168030000,168,3342,MOCITO ACUÑA Y A NAVAJAS 1,MOCITO ACUÑA Y A NAVAJAS 1
70181052339988,Farmacia San Martin SCS,18105030000,105,3470,Juan Pujol 1199,Juan Pujol 1199
70181052339990,FARMA SHOP,18105030000,105,3470,ESPAÑA 920,ESPAÑA 920
70181122339991,LOS AMIGOS,18112050000,112,3220,ALVEAR 1,ALVEAR 1
70180212339993,MITRE I SCS,18021020000,21,3400,J. R. FERNANDEZ 97,J. R. FERNANDEZ 97
70180352339994,DEL PUEBLO,18035020000,35,3460,BERON DE ASTRADA 979,BERON DE ASTRADA 979
70181472339995,MARTIN II,18147030000,147,3346,UNION 985,UNION 985
70181682339996,VITA-FARM S.C.S,18168040000,168,3340,brasil 893,brasil 893
70181192339997,AVANCINI,18119030000,119,3230,COLON 898,COLON 898
70181192339998,ESTRELLA,18119030000,119,3230,LOS CIENTO OCHO 899,LOS CIENTO OCHO 899
70180212339999,AMERICANA,18021020000,21,3400,SALTA 901,SALTA 901
70180352340000,FARMALAP,18035020000,35,3460,PODESTA 909,PODESTA 909
70181682340001,NATURA,18168040000,168,3340,URUGUAY 928,URUGUAY 928
70180912340002,Mongiat Eliana Danisa,18091040000,91,3440,San martin 947,San martin 947
70180072340003,SANTA CLARA,18007010000,7,3432,SALTA 1028,SALTA 1028
70180212340004,DEL SHOPPING SCS,18021020000,21,3400,JUNIN 999,JUNIN 999
70180212340067,FARMACIA MARIA DEL ROSARIO S.C.S.,18021020000,21,3400,tacuari  1660,tacuari  1660
70180212340068,FARMACIA DEL LITORAL II,18021020000,21,3400,AV MAIPU  3614,AV MAIPU  3614
70180212340069,FARMACIA DEL PARANÁ S.C.S.,18021020000,21,3400,Hipolito Yrigoyen 1774,Hipolito Yrigoyen 1774
70180212340070,FARMACIA MERRIL,18021020000,21,3300,CUBA 4980,CUBA 4980
70180562340071,SUSSINI LUCIA GUILLERMINA,18056010000,56,3344,SAN MARTIN  499,SAN MARTIN  499
70180212340072,GARCIA NORBERTO DANIEL,18021020000,21,3400,Resoagli S/N,Resoagli S/N
70180422340073,POSSE JULIETA,18042020000,42,3418,ALVEAR 367,ALVEAR 367
70181682340074,SUSSINI MIRTHA GRACIELA,18168030000,168,3342,Avda.Lavalle  772,Avda.Lavalle  772
70180632340075,FAVA ANGELICA AURORA,18063030000,63,3407,Alberdi 200,Alberdi 200
70181682340076,ROMERO ROMINA SOLEDAD,18168030000,168,3342,Amado Bonpland 533,Amado Bonpland 533
70180212340077,MUTUAL DEL PERSONAL DE AGUA Y ENERGIA ELECTRICA CORRIENTES,18021020000,21,3400,San Lorenzo 564,San Lorenzo 564
70181682340078,FARMACIA COLON S.C.S.,18168040000,168,3340,Lazaro B. Toranzos  337,Lazaro B. Toranzos  337
70180562340079,ALVEAR,18056010000,56,3344,ISACO  ABITBOL 1212,ISACO  ABITBOL 1212
70180212340080,Farmacia IOSE Corrientes,18021020000,21,3400,Santa Fe 1244,Santa Fe 1244
70180422340081,LEGUIZA RICARDO FABIAN,18042020000,42,0,B.Mitre 1724,B.Mitre 1724
70180352340082,GANDUGLIA GLADYS DELFINA,18035030000,35,3461,Lavalle 44,Lavalle 44
70181682340083,MOREIRA MABEL ANILDA,18168030000,168,3342,Mocito Acuña  897,Mocito Acuña  897
70181682340084,NUEVA FARM S.R.L.,18168030000,168,0,San Martin 1163,San Martin 1163
70180212340086,FARMACIA CORRIENTES S.R.L.,18021020000,21,3400,Santa Fe 1204,Santa Fe 1204
70180212339896,MITRE II SCS,18021020000,21,3400,Avenida Maipú 1501,Avenida Maipú 1501
70180212339897,Farmacia Salta S.C.S.,18021020000,21,3400,Salta 1598,Salta 1598
70180212339898,FARMACIA 3 DE ABRIL SCS,18021020000,21,3400,MENDOZA 1598,MENDOZA 1598
70180212339899,LANIN SCS,18021020000,21,3400,AV.  PEDRO FERRE 2067,AV.  PEDRO FERRE 2067
70180212339900,BOT. DEL PUEBLO,18021040000,21,3416,AV. EULOGIO CABRAL 322,AV. EULOGIO CABRAL 322
70180072339901,SAN CARLOS,18007010000,7,3432,25 DE MAYO 315,25 DE MAYO 315
70180772339902,LA FAMILIA,18077010000,77,3414,AV. SAN LUIS DEL PALMAR 1,AV. SAN LUIS DEL PALMAR 1
70180212339903,PARANA SCS,18021020000,21,3400,CNEL. BAIBIENE 1883,CNEL. BAIBIENE 1883
70180842339904,FARMAVEN,18084020000,84,3302,BUENOS AIRES 1937,BUENOS AIRES 1937
70180212339905,LUZ Y FUERZA,18021020000,21,3400,Uruguay 1300,Uruguay 1300
70180212340005,farmacia nueva san juan s.c.s.,18021020000,21,3400,san juan  999,san juan  999
70180212340006,DE ABOGADOS S.C.S.,18021020000,21,3400,PARAGUAY 824,PARAGUAY 824
70181402340007,13 DE JULIO SCS,18140010000,140,3403,RIVADAVIA 830,RIVADAVIA 830
70181122340008,MOCORETA,18112040000,112,3226,PEDRO PABLO MARTURET 840,PEDRO PABLO MARTURET 840
70181402340009,ACTIVA,18140010000,140,1,AV. JUAN ROMERO 846,AV. JUAN ROMERO 846
70181612340010,ITATI,18161050000,161,3448,J. DE COSSIO 854,J. DE COSSIO 854
70181542340011,RUIDIAZ MARIA ITATI,18154020000,154,3485,BENSION PISCHIK  1624,BENSION PISCHIK  1624
70181192340012,GERBERA S.C.S.,18119030000,119,3230,CORONEL LOPEZ  655,CORONEL LOPEZ  655
70181192340013,FACOR SRL,18119030000,119,3230,SITJANIN  1137,SITJANIN  1137
70181682340014,FACOR SRL,18168040000,168,3340,SAN MARTIN  901,SAN MARTIN  901
70180212340015,FACOR SRL,18021020000,21,3400,AV. GREGORIO POMAR 840,AV. GREGORIO POMAR 840
70180212340016,FACOR S.R.L.,18021020000,21,3400,Junin  1198,Junin  1198
70180702340017,FACOR SRL,18070020000,70,3450,SAN MARTIN  396,SAN MARTIN  396
70180212340018,FCIA. ECONOMIA S.C.S.,18021020000,21,3400,SAN MARTIN  1598,SAN MARTIN  1598
70181262340019,FARMACIA LA PLAZA S.C.S.,18126010000,126,3420,25 DE MAYO   538,25 DE MAYO   538
70181052340020,FARMA NOA S.R.L,18105030000,105,3470,España 1010,España 1010
70180352340021,FARMA NOA S.R.L,18035020000,35,3460,BERON DE ASTRADA  966,BERON DE ASTRADA  966
70181122340022,SANTA CLARA,18112040000,112,3220,SAN MARTIN -,SAN MARTIN -
70180212340023,Farma Noa SRL,18021020000,21,3400,españa  1595,españa  1595
70181682340024,PANACEA NORTE S.C.S.,18168030000,168,3342,BOMPLAND NORTE  1025,BOMPLAND NORTE  1025
70180212340025,Acevedo Claudio Norberto,18021020000,21,3400,Bolivar 1347,Bolivar 1347
70180212340026,Facor srl,18021020000,21,3400,Gregorio Pomar   840,Gregorio Pomar   840
70180212340027,Bruic Yanina Karin,18021020000,21,3400,"Ruta 5 Km. 1 1/2 ruta provincial km 1,5 S/N","Ruta 5 Km. 1 1/2 ruta provincial km 1,5 S/N"
70180212340028,Farmacia Medrano S.C.S,18021020000,21,3400,Avda. Cazadores Ctinos  4436,Avda. Cazadores Ctinos  4436
70180212340030,Farmacia del centro S.C.S,18021020000,21,3400,C.C.Mil Viv.Loc.17 S/N,C.C.Mil Viv.Loc.17 S/N
70181752340031,BERMUDEZ OCTAVIO DANIEL,18175010000,175,3463,Belgrano   998,Belgrano   998
70181122340087,FARMACIA SOLIDARIA II - S.C.S.,18112050000,112,3220,El Maestro 178,El Maestro 178
70180702340088,SIMPLY S.R.L.,18070020000,70,3450,Colon 768,Colon 768
70180142340089,MARTELOTTE RAMON ATILIO,18014010000,14,3481,COMPLEJO 20 VIV. CASA 7 7,COMPLEJO 20 VIV. CASA 7 7
70180212340090,STOYANOFF MARIANA VERONICA,18021020000,21,3400,AV PAISANDU 4201,AV PAISANDU 4201
70181122340091,Farmacia del Este II SCS,18112050000,112,3220,Pte Juan D. Perón 146,Pte Juan D. Perón 146
70180772340092,FARMACIA LA FAMILIA S.C.S.,18077010000,77,3414,AV. SAN LUIS DEL PALMAR S/N,AV. SAN LUIS DEL PALMAR S/N
70181332340093,FERNANDEZ OBDULIO ANTONIO,18133040000,133,3401,GRAL. PAZ S/N,GRAL. PAZ S/N
70181682340094,PRADO OLGA TERESITA,18168040000,168,3340,Bartolomé Mitre  421,Bartolomé Mitre  421
70180702340096,POVOLI CORNEJO ADRIANA LOURDES,18070020000,70,3450,Evaristo Lopez 867,Evaristo Lopez 867
70180212340097,FARMACIA AREQUIPA S.CS,18021020000,21,3400,Arequipa 3176,Arequipa 3176
70180212340098,FARMACIA JESUS MISERICORDIOSO S.C.S.,18021020000,21,0,Bº 17 de Agosto Sector 3 Mz.C 18,Bº 17 de Agosto Sector 3 Mz.C 18
70181472340099,FARMACIA CRISTAL S.C.S,18147030000,147,3346,Av Juan Branchi 1850,Av Juan Branchi 1850
