,id,name,id_province,province,id_department,department,id_location,location,postal_code,adress,webpage
144,70100492324562,RAIDEN,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Republica Nº 634,
145,70100492324563,VIRGEN DE LUJAN,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Alem Nº 1013,
163,70100492324463,CATAMARCA,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,Mate de Luna esq. Rivadavia Nº 1001,
172,70100492324552,CATEDRAL,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Rivadavia Nº 626,
174,70100632324561,SANTA ISABEL,10,CATAMARCA,63,FRAY MAMERTO ESQUIÚ,10063040005,SAN ANTONIO,4707,Ruta Nº 41 S/N,
175,70100912324565,FARMA SALUD,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Mitre Nº 180,
247,70100492324489,VIRGEN DEL CARMEN,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,San Martin Nº 675,
248,70100492324490,CHACABUCO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Chacabuco Nº 647,
249,70100492324495,DEMIN,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Guemez Nº 126,
250,70100492324471,SAN FRANCISCO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Juan B. Justo Nº 1,
251,70101122324472,DEL ROSARIO,10,CATAMARCA,112,VALLE VIEJO,10112010000,EL PORTEZUELO,4716,Padre Esquiú 933 SAN ISIDRO VALLE VIEJO,
252,70100352324579,ELIEZER,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,General Roca Nº 232,
291,70100912324570,SANTA MARIA,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,San Martin Nº 311,
292,70100912324572,MARTINA,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Av. 9 de Julio Nº 800,
293,70100492324576,LEDHER,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Pte. Castillo Esq. Av. San Martin Nº 1,
321,70100492324482,LA GUARDIA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Dr. Julio Herrera Nº 278,
322,70100212324486,DEL HUAYCO,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,Av. José P. Jais Nº 1,
324,70100492324547,MINERVA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Sarmiento Nº 598,
444,70100492324466,DEL SOL,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,AV GUEMES Nº856,
534,70100492324464,SAN MARTIN,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,MOTA BOTELLO Nº 601,
601,70100492324493,SAN VICENTE,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Rivadavia Nº 319,
602,70101122324544,DEL PASEO,10,CATAMARCA,112,VALLE VIEJO,10112040007,VILLA DOLORES,4707,Av. Pte. Castillo Nº 801,
653,70101052324485,MARIA MERCEDES,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,San Nicolas de Bari Nº 38,
660,70100492324483,SERENA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Gobernador Felipe Figueroa 543,
661,70101052324484,SANTA RITA DE CASIA,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,Rivadavia Esquina Eva Perón,
662,70100492324519,MARIA AUXILIADORA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Gdor. Galindez Nº 401,
663,70100702324520,DEL CENTRO,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Sarmiento Nº 109,
664,70101052324522,CENTRAL,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,25 de Mayo Nº 396,
692,70100492324501,DR. AHORRO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Sanchez Oviedo Nº 601,
740,70100352324513,ARIANA,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,Sarmiento 211 BELÉN,
741,70100492324548,NUEVA RIVADAVIA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Rivadavia Nº 740,
742,70100492324549,DEL PARQUE,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Belgrano Nº 960,
767,70100492324543,ELENA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Ayacucho Nº 801,
828,70100492724488,OBRA SOCIAL DE LOS EMPLEADOS PUBLICOS (O.S.E.P.),10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Hernandez de Pedraza y Pte. Castillo,
850,70100492324470,SAN BERNARDO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Virgen del Valle Nº 998,
851,70100912324512,HERMOSILLA,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Esquiú 472,
852,70100702324514,ADRIANA BARBERO,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Pueyrredon Nº 139,
879,70100352324473,LEBENFARMA,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,Av. Calchaquí Nº 490,
880,70100702324474,CHIALVA,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Sarmiento Nº 169,
922,70100493024539,FARMACIA CENTRAL DE LOS 365 DIAS,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Chacabuco Nº 169,
923,70100422324569,AVENIDA,10,CATAMARCA,42,CAPAYÁN,10042040000,CHUMBICHA,4728,Av. Nazar S/N,
924,70100912324571,DIVINA MISERICORDIA,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Esquiú Nº 90,
925,70101052324574,FARMAVIDA,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,25 de Mayo Nº 399,
974,70100492324475,SAN AGUSTIN,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Mate de Luna Nº 298,
975,70101122324527,SANTA LUCIA,10,CATAMARCA,112,VALLE VIEJO,10112040005,SANTA ROSA,4707,Avenida Presidente Castillo,
976,70101052324529,DEL DIVINO NIÑO,10,CATAMARCA,105,TINOGASTA,10105110001,FIAMBALA,5345,Diego de Frites S/N,
1000,70100492324467,CENTRO,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,RIVADAVIA Nº 970,
1067,70100492324541,DE LA COMUNIDAD,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Salta Nº 36,
1068,70101052324542,CENTRAL S.H.,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,Pte. Peron S/N,
1069,70100492324550,LAS MIL,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Misiones Nº 2018,
1070,70100492324551,OCAMPO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Avenida Ahumada y Barros,
1094,70100212324559,SANTA RITA FARMASHOP,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,Nuñes del Prado 161,
1119,70100912324533,SAN EXPEDITO,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,1º de Mayo Nº 141,
1120,70100492324575,FARMA LAN,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Virgen del Valle 2200,
1155,70100492324506,TINOGASTA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,5340,Pte. Perón,
1156,70100212324525,ANDALGALA,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,Nuñez de Prado Nº 117,
1157,70100492324526,SAGRADO CORAZON DE JESUS,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Mate de Luna Nº1,
1301,70100982324469,SANTA ROSA,10,CATAMARCA,98,SANTA ROSA,10098020000,BAÑADO DE OVANTA,4723,9 de Julio Nº 1,
1303,70101052324528,MARIANGELA,10,CATAMARCA,105,TINOGASTA,10105110001,FIAMBALA,5345,Diego de Frites S/N,
1304,70100212324532,LIBERTAD,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,Av. Libertad S/N,
1305,70101052324534,DE LOS ANGELES,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,Av. Pte. Peron Nº 785,
1306,70100912324535,SAN JOSE,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,25 de Mayo Nº 10,
1307,70100492324545,DEL VALLE,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Maipú Nº 401,
1309,70100492324580,SANTA BARBARA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Alfonso de Tula Esq. La Toma,
1333,70100702324566,DAVILA,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Barrio 88 Viviendas Casa Nº 82,
1334,70100492324567,SAN ANDRES,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Arturo ILLIA Nº 514,
1382,70101052324494,MAYO,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,25 de Mayo Nº 425,
1383,70100492324578,MITRE,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Belgrano Nº 26,
1412,70100912324508,BELEN S.H.,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,San Martin Nº 1,
1413,70100702324536,MARIA BELEN,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Pueyrredon Nº 233,
1432,70100912324516,SAN MARCOS,10,CATAMARCA,91,SANTA MARÍA,10091140005,SAN JOSE VILLA,4139,16 de Agosto S/N,
1433,70100982324521,BARACAT,10,CATAMARCA,98,SANTA ROSA,10098020000,BAÑADO DE OVANTA,4723,Av. Nestor Kirchner S/N,
1434,70100982324523,SAN CAYETANO,10,CATAMARCA,98,SANTA ROSA,10098010000,ALIJILAN,4723,Av. 9 de Julio S/N,
1435,70100352324556,BELEN S.H.,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,Lavalle Nº 530,
1436,70100492324557,ARGENTINA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Belgrano Nº 1,
1509,70100492324530,FEDERAL,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,San Martin Nº 268,
1539,70100492324507,LA GRUTA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Av. Virgen del Valle Nº 1815,
1540,70100492324546,9 DE JULIO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,República Nº 1001,
1575,70101122324553,VALLE VIEJO,10,CATAMARCA,112,VALLE VIEJO,10112040007,VILLA DOLORES,4707,Av. Pte Castillo Nº 946,
1576,70100492124554,LA ESQUINA EXPRESS,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Rivadavia Nº 998,
1577,70100352324573,SANTA RITA - (B),10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,San Martín  382,
1635,70100492324468,SANTA ROSA DE LIMA,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,AV.VIRGEN DEL VALLE Nº 314,
1636,70100212324537,CRESPIN,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,San Martín  570,
1684,70100982324476,LOS ALTOS,10,CATAMARCA,98,SANTA ROSA,10098050000,LOS ALTOS,4723,Av. San Martin y Mate de Luna N 292,
1685,70100702324477,ICAÑO,10,CATAMARCA,70,LA PAZ,10070070000,ICAÑO,5265,San Martin Nº 1,
1686,70100212324480,IDEAL,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,San Martín Nº 650,
3475,70100352324594,VIRGEN DEL VALLE,10,CATAMARCA,35,BELÉN,10035110000,LONDRES,4753,Fray Mamerto Esquiu esq. Sarmiento Ruta 40,
8447,70100352324620,ANDRADA,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,Urquiza 438  Belen,
9573,70100492324709,COLON,10,CATAMARCA,49,CAPITAL,10049080,CATAMARCA,4700,Avenida Enrique Ocampo,
9581,70100632324625,PIEDRA BLANCA,10,CATAMARCA,63,FRAY MAMERTO ESQUIÚ,10063040001,EL HUECO,4707,LA CALLECITA S/N,
9674,70100492324630,CENTRAL,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,RIVADAVIA Nº 652,
9797,70100492324632,MEDIPLUS I,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,Rivadavia 1198,
10090,70100492124633,CENTRO UNICO DE REFERENCIA (C.U.R.),10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,JULIO HERRERA 250,
10174,70100492324701,CORAZON DE MARIA,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,Av. Los Terebintos sin Numero casa 14 Bario 100 Viviendas norte,
10216,70100562324860,BOTIQUIN LA CANDELARIA,10,CATAMARCA,56,EL ALTO,10056020000,GUAYAMBA,4235,Avenida El Indio este sin numero,
10265,70100492324624,MATERNIDAD,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,AV PTE. CASTILLO Nº 259,
10273,70100492324629,MEDIPLUS II,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,RIVADAVIA N° 713,
10438,70100492224622,FARMACIA DE SANIDAD MUNICIPAL,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,RIVADAVIA 1031,
10497,70100492324653,SAN ANDRES II,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,AV. PEDRAZA S/N BARRIO JARDÍN SUSSEX,
10534,70100842324667,SAN ESTEBAN,10,CATAMARCA,84,POMÁN,10084070000,POMAN,5315,Saujil,
10542,70100772324668,BOTIQUIN SAGRADO CORAZON DE JESUS,10,CATAMARCA,77,PACLÍN,10077050000,LA MERCED,4718,BARRIO ADALBERTO SAVIO CASA Nº 8,
10578,70100212324652,DE LA TRINIDAD,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,JUAN CHELEMIN 100,
10579,70100842324658,MAS SALUD POMAN,10,CATAMARCA,84,POMÁN,10084070000,POMAN,5315,15 DE SEPTIEMBRE S/N TERMINAL DE OMNIBUS,
10645,70101122324657,MAS SALUD III,10,CATAMARCA,112,VALLE VIEJO,10112040006,SUMALAO,4705,Dermidio Narvaez 1921,
10666,70101122324656,MAS SALUD,10,CATAMARCA,112,VALLE VIEJO,10112040004,SAN ISIDRO,4707,Padre Esquiu 495,
10724,70101052324670,CRISTAL,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,MORENO 411,
10734,70101052324708,VIRGEN DEL VALLE,10,CATAMARCA,105,TINOGASTA,10105110001,FIAMBALA,5345,Julio Argentino Serrano S-N Fiambala,
10775,70100912324705,CANDELARIA,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Fray Mamerto Esquiu y Tomas de la Quintana,
11006,70100492324718,REDES,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,"Manzana k, Lote Nº 9, Calles Av. Choya e intersección Maipú Norte.",
11007,70100212324720,LUVAL,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,VICENTE LOPEZ Y NIEVA Y CASTILLA,
11165,70100212324721,APOTHEKA,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,RIVADAVIA S/N ENTRE LIBERTAD Y BARCENA,
11209,70100492324719,ILLIA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Avenida Presidente Arturo Illia 1096,
11847,70100982324751,BOTIQUIN SANTA ROSA,10,CATAMARCA,98,SANTA ROSA,10098070000,SAN PEDRO,4723,Eva Peron S/N,
11848,70101052324752,BOTIQUIN NUESTRA SEÑORA DE LOS DOLORES,10,CATAMARCA,105,TINOGASTA,10105130000,MEDANITOS,5341,Medanitos,
11863,70100492824724,EVA PERON,10,CATAMARCA,49,CAPITAL,10049080,CATAMARCA,4700,Salta 1083,
11874,70100422324749,BOTIQUIN HUILLAPIMA,10,CATAMARCA,42,CAPAYÁN,10042100000,HUILLAPIMA,4726,"calle sin nombre, frente plaza principal Huillapima",
11875,70100072324750,BOTIQUIN LOS VARELAS,10,CATAMARCA,7,AMBATO,10007110000,LOS VARELA,4711,Ruta Provincial Nº 1,
11876,70100912724753,OSEP -DELEGACION SANTA MARIA-,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Arturo Gimenez Nº 276,
11884,70101052324755,FARMACIA TINOGASTA,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,Presidente Juan D. Perón 632,
12598,70100492324775,FARMACOR,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Avenida Enrique Ocampo 1156,
12705,70100212324761,ACONQUIJA,10,CATAMARCA,21,ANDALGALÁ,10021170,HUASCHASCHI,4740,Avenida Virgen del Carmen s/n,
12973,70100492324792,FARMACIA FARMATODO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Avenida Los Algarrobos 80,
12982,70100492324788,FARMACIA SAN CAYETANO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,25 DE MAYO 873,
12985,70100912324789,FARMACIA DEL NORTE,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,avenida 9 de Julio,
13022,70100422324796,BOTIQUIN MIRAFLORES,10,CATAMARCA,42,CAPAYÁN,10042120000,MIRAFLORES,4724,Ruta N 5  Miraflores,
13024,70100842324795,FARMACIA ANA PAULA,10,CATAMARCA,84,POMÁN,10084070000,POMAN,5315,Presidente Castillo esquina 20 de Enero,
13052,70100492324804,FARMACIA FARMAPLUS,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Avenida Misiones local N 4 y 5,
13120,70100492124801,FARMACIA CENTRAL DE LA OBRA SOCIAL DE LOS EMPLEADOS PUBLICOS (OSEP),10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,AVENIDA  Castillo y Hernando de Pedraza,
13136,70100422124837,BOTIQUIN OSEP CHUMBICHA,10,CATAMARCA,42,CAPAYÁN,10042040000,CHUMBICHA,4728,Independencia,
13201,70100702324856,BOTIQUIN ESQUIU,10,CATAMARCA,70,LA PAZ,10070060000,ESQUIU,5261,Calle Publica sin numero,
13206,70100352324859,BOTIQUIN DEL NORTE,10,CATAMARCA,35,BELÉN,10035130000,PUERTA DE CORRAL QUEMADO,4751,Avenida Vicente Saadi,
13225,70100492324864,MI FARMA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Hipolito Irigoyen 1998,
13226,70101052324826,DIFUNTA CORREA,10,CATAMARCA,105,TINOGASTA,10105180000,TINOGASTA,5340,Ruchelli sin numero,
13227,70100072124830,BOTIQUIN OSEP LA PUERTA,10,CATAMARCA,7,AMBATO,10007060000,LA PUERTA,4711,calle principal,
13244,70100702124840,BOTIQUIN OSEP RECREO,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Ramon Castillo sin Numero,
13245,70100772124838,BOTIQUIN OSEP LA MERCED,10,CATAMARCA,77,PACLÍN,10077050000,LA MERCED,4718,Avenida Manuel Belgrano sin numero,
13266,70100142324839,BOTIQUIN ANQUINCILA,10,CATAMARCA,14,ANCASTI,10014020000,ANQUINCILA,4701,calle Publica sin numero,
13270,70100072124820,BOTIQUIN OSEP LOS CASTILLOS,10,CATAMARCA,7,AMBATO,10007090000,LOS CASTILLOS,4715,calle principal Sin Numero,
13284,70100702124825,BOTIQUIN OSEP LA GUARDIA,10,CATAMARCA,70,LA PAZ,10070090000,LA GUARDIA,5263,calle Publica s/N,
13311,70100352324865,FARMACIA VELEZ,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,Avenida Conrado Jose Tula S/Nº,
13312,70100072124823,BOTIQUIN OSEP LOS VARELAS,10,CATAMARCA,7,AMBATO,10007160,AMBATO,4711,Pasaje s/Nº,
13331,70101052124832,BOTIQUIN OSEP FIAMBALA,10,CATAMARCA,105,TINOGASTA,10105110001,FIAMBALA,5345,Fray Mamerto Esquiú,
13335,70100842124844,BOTIQUIN OSEP SIJAN,10,CATAMARCA,84,POMÁN,10084110000,SIJAN,5319,Juan Domingo Peron esquina Avenida Virgen de la Cordillera,
13348,70100352124831,BOTIQUIN OSEP HUALFIN,10,CATAMARCA,35,BELÉN,10035070000,HUALFIN,4751,calle 17 de Octubre sin numero,
13351,70100212124845,BOTIQUIN OSEP ANDALGALA,10,CATAMARCA,21,ANDALGALÁ,10021020000,ANDALGALA,4740,San Martín 568,
13376,70100492324858,VIRGEN DE GUADALUPE,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Junin 2289,
13378,70101122124824,BOTIQUIN OSEP VALLE VIEJO,10,CATAMARCA,112,VALLE VIEJO,10112080,VALLE VIEJO,4707,Presidente Castillo,
13382,70100492324863,FARMACIA OLIMPICA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Avenida de Choya N 2,
13390,70101122324810,FARMACIA NAZAR,10,CATAMARCA,112,VALLE VIEJO,10112040005,SANTA ROSA,4709,Manuel Navarro S/Nº,
13401,70100842124846,BOTIQUIN OSEP MUTQUIN,10,CATAMARCA,84,POMÁN,10084060000,MUTQUIN,5317,Ángel Fidel Córdoba sin Numero,
13406,70100842124849,BOTIQUIN OSEP POMAN,10,CATAMARCA,84,POMÁN,10084070000,POMAN,5315,San Sebastian Galería Municipal Local 3,
13411,70100072124828,BOTIQUIN OSEP EL RODEO,10,CATAMARCA,7,AMBATO,10007040000,EL RODEO,4715,Las Dalia Sin Numero,
13412,70100562124834,BOTIQUIN OSEP EL ALTO,10,CATAMARCA,56,EL ALTO,10056010000,EL ALTO,4235,General Necochea Municipalidad,
13419,70100912324819,DEL YOKAVIL,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Fray Mamerto Esquiu,
13420,70100492324821,FARMACIA MEDIPHARMA,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Valentín Berrondo 550,
13439,70100842124848,BOTIQUIN OSEP SAUJIL,10,CATAMARCA,84,POMÁN,10084100000,SAUJIL,5321,Avenida Señor delos Milagros esquina Juan Domingo Peron,
13440,70100422324855,BOTIQUIN MORENA,10,CATAMARCA,42,CAPAYÁN,10042120000,MIRAFLORES,4724,Calle Principal local 11,
13450,70100702324867,FARMACIA VICENTE,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Arenales sin Numero local N 5,
13454,70100702324857,BOTIQUIN DEL VALLE,10,CATAMARCA,70,LA PAZ,10070150000,SAN ANTONIO,5264,25 de Mayo 98,
13512,70100982124829,BOTIQUIN OSEP LOS ALTOS,10,CATAMARCA,98,SANTA ROSA,10098050000,LOS ALTOS,4723,Avenida San Martin,
13530,70100842324869,FARMACIA DEL CARMEN,10,CATAMARCA,84,POMÁN,10084070000,POMAN,5315,San Sebastian y J.L. Cabrera,
13545,70100982324881,BOTIQUIN FLORENCIA,10,CATAMARCA,98,SANTA ROSA,10098010000,ALIJILAN,4723,Avenida 25 de Mayo sin Numero,
13554,70100492324875,FARMACIA DE LA TRINIDAD DEL NEVADO,10,CATAMARCA,49,CAPITAL,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,4700,Rodolfo Moran Sin N Lote 10 Manzana 3 Loteo La Normita  Chaquiago Andalgala,
13562,70100212324879,VIRGEN DEL VALLE,10,CATAMARCA,21,ANDALGALÁ,10021060001,ACONQUIJA,4743,Calle Principal y Ruta Nacional 65  B Loteo Gray Buena Vista,
13570,70100702324880,FARMACIA VITAL,10,CATAMARCA,70,LA PAZ,10070140000,RECREO,5260,Kirchner S/ N y Ruta Provincial,
13585,70100912324882,FARMACIA SOL DEL VALLE,10,CATAMARCA,91,SANTA MARÍA,10091150000,SANTA MARIA,4139,Benjamin Juarez sin N,
