,id,name,id_province,province,id_department,department,id_location,location,postal_code,adress,webpage
854,70940142395145,FARMACIA BAHIA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,SAN MARTIN Nº 1533,
866,70940142395138,FARMACIA SAN MARTIN CENTRO,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,SAN MARTIN Nº 1241,
894,70940142395133,FARMACIA USHUAIA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,POLIDORO SEGUES Nº192,
978,70940142395140,FARMACIA SAN MARTIN SUCURSAL PERITO MORENO,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,PERITO MORENO Nº 1550,
979,70940142395141,FARMACIA ASOCIACION BANCARIA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,MAIPU Nº 333,
1023,70940142395146,FARMACIA ANDINA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,SAN MARTIN Nº 638,
1084,70940072395114,FARMACIA MORENO,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Luisa Rosso 412,
1085,70940072395115,FARMACIA PATAGONIA,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Teniente Bernardt 415,
1248,70940072395109,FARMACIA AUTOFARMA,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Calle Leonardo Rosales 444,
1262,70940142395148,FARMACIA ANDINA SUR,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,HIPOLITO IRIGOYEN Nº1832 - LOCAL Nº 3,
1295,70940072395160,FARMACIA TOLHUIN,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007020000,TOLHUIN,9412,LUCAS BRIDGE 245,
1405,70940072395123,FARMACIA SALK S.R.L,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Ameghino 654,
1459,70940072395111,FARMACIA DEL PUEBLO II,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Viedma 778,
1460,70940072395126,FARMACIA DEL LAGO,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007020000,TOLHUIN,9412,Shelknam 115,
1494,70940072395112,FARMACIA DEL PUEBLO,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Avenida San Martín 402,
1497,70940072395113,FARMACIA MARGEN SUR,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,MARTINEZ Y PINOLA 675,
1498,70940072395125,FARMACIA THORNE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Thorne 901,
1501,70940142395134,FARMACIA MERCANTIL,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,GOBERNADOR PAZ Nº 679,
1601,70940142195136,FARMACIA OSPTF,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,FITZ ROY  350,
1602,70940142395139,FARMACIA KUANIP II,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,LEOPOLDO LUGONES Nº 1895,
2851,70940072395201,FARMACIA MEDIFARMA,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,PERITO MORENO 219,
9668,70940072395204,FARMACIA DE CLINICA DEL SANATORIO FUEGUINO,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Córdoba 748,
10442,70940072395205,FARMACIA CEMEP (INTRAHOSPITALARIA),94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,20 DE JUNIO 815,
10699,70940142395214,FARMACIA DEL SANATORIO SAN JORGE,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,FITZ ROY,
10834,70940072395222,FARMACIA SAN EXPEDITO,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Punta Popper,
11044,70940072795217,FARMACIA UOM,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,Ushuaia 386,
11882,70940072395224,FARMACIA SIMON,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,EL ALAMBRADOR 825,
12622,70940072395230,FARMCIA VIA AEROPUERTO,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,F. Echelaine 1025,
12708,70940072395228,FARMCIA DE LA BAHIA,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,BILBAO 1049,
12783,70940142395386,AUTOFARMA 2 KUANIP,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,KUANIP N° 702,
12922,70940072395229,FARMACIA FARMACOR,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,PERITO MORENO 45,
13012,70940072395405,FARMACIA POSADAS,94,TIERRA DEL FUEGO,7,RÍO GRANDE,94007010000,RIO GRANDE,9420,POSADAS 547,
13100,70940142395412,FARMACIA FARMATOTAL,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,HERNALDO DE MAGALLANES N° 856,
13111,70940142395413,RAPIFARMA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,FACUNDO QUIROGA N° 1668,
13142,70940142795411,FARMACIA UOMRA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,María Sanchez de Caballero N° 2095,
13644,70940142495558,FARMACIA DEL HOSPITAL NAVAL,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,Yaganes 299,
13648,70940142395560,FARMACIA ACIGAMI,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,FACUNDO QUIROGA 1668,
13665,70940142395557,ECONOFARMA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,L.N. Alem Nº 1407,
13674,70940142195567,FARMACIA- HOSPITAL REGIONAL USHUAIA,94,TIERRA DEL FUEGO,14,USHUAIA,94014020000,USHUAIA,9410,12 de octubre 65,
